id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,,teamName
2781118741,905,1,2,78,4,agh9ifb2mw3ivjusgedj7c3fe,1,57.8,44.9,5542163705,140,52.6,5542163703,56,Center,5542163707,141,47.2,5542163711,213,2.86,5542163701,3,,5542163709,212,5.7,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118749,906,1,2,78,6,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,46.6,5542163761,56,Back,5542163767,212,4.5,5542163769,213,3.32,5542163765,141,45.4,5542163763,140,42,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118763,907,1,2,78,9,agh9ifb2mw3ivjusgedj7c3fe,1,42.9,43.1,5542163861,212,18.7,5542163857,140,45.1,5542163859,141,15.8,5542163855,56,Back,5542163863,213,4.84,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118767,908,1,2,78,14,agh9ifb2mw3ivjusgedj7c3fe,1,34.8,11,5542163881,140,12.3,5542163879,56,Back,5542163887,213,2.44,5542163883,141,40.3,5542163885,212,30.9,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118775,909,1,2,78,17,agh9ifb2mw3ivjusgedj7c3fe,1,12.2,41,5542163945,213,1.31,5542163937,56,Back,5542163943,212,29.5,5542163939,140,19.4,5542163941,141,82.9,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118777,910,1,2,78,21,agh9ifb2mw3ivjusgedj7c3fe,1,18.8,87.8,5542163953,141,94.8,5542163955,212,5.1,5542163957,213,1.19,5542163949,56,Back,5542163951,140,20.6,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118781,911,1,2,78,23,agh9ifb2mw3ivjusgedj7c3fe,1,20.6,94.8,5542163985,56,Back,5542163991,212,12.9,5542163987,140,23.2,5542163993,213,4.93,5542163989,141,76.3,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118787,912,1,2,78,26,agh9ifb2mw3ivjusgedj7c3fe,1,19.3,70,5542164059,141,15.5,5542164057,140,25.2,5542164061,212,37.6,5542164053,155,,5542164063,213,4.88,5542164055,56,Back,5542164065,1,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118791,913,1,2,78,30,agh9ifb2mw3ivjusgedj7c3fe,1,24.6,9.7,5542164079,212,19.6,5542164077,141,15,5542164075,140,42.9,5542164081,213,0.19,5542164073,56,Back,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118799,914,1,2,78,33,agh9ifb2mw3ivjusgedj7c3fe,1,43,15,5542164121,56,Back,5542164129,213,5.48,5542164127,212,6.6,5542164125,141,8,5542164123,140,47.4,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118803,915,1,2,78,37,agh9ifb2mw3ivjusgedj7c3fe,0,56.2,29.5,5542164155,212,32.2,5542164349,1,,5542164153,141,40.7,5542164151,140,86,5542164157,213,0.24,5542164149,56,Center,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118805,625,49,2,78,40,4ku8o6uf87yd8iecdalipo6wd,1,14.4,60,,,,,,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118811,626,1,2,78,42,4ku8o6uf87yd8iecdalipo6wd,1,14.4,60,5542164201,213,5.44,5542164195,140,19.2,5542164193,56,Back,5542164199,212,7.6,5542164197,141,51.6,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118813,627,1,2,78,46,4ku8o6uf87yd8iecdalipo6wd,1,25.5,41.2,5542164229,213,0.3,5542164221,56,Back,5542164309,189,,5542164227,212,15.2,5542164223,140,39.3,5542164225,141,47.8,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118815,628,61,2,78,49,4ku8o6uf87yd8iecdalipo6wd,1,39.3,47.8,5542164233,56,Back,5542164235,189,,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118821,629,1,2,78,52,4ku8o6uf87yd8iecdalipo6wd,1,46.2,33.2,5542164265,56,Back,5542164271,212,9.8,5542164273,213,4.42,5542164267,140,43.5,5542164269,141,19.4,,,,,,,,,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118825,630,1,2,78,55,4ku8o6uf87yd8iecdalipo6wd,1,40.4,17.6,5542164305,213,2.24,5542164303,212,19.8,5542164301,141,40.4,5542164299,140,28.7,5542164297,56,Back,,,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118841,631,1,2,79,1,4ku8o6uf87yd8iecdalipo6wd,1,30.3,47.4,5542164379,212,14.3,5542164377,141,68.2,5542164381,213,1.7,5542164373,56,Back,5542164375,140,28.5,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118835,916,43,2,79,3,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,5542164439,399,3gsprcdyogabeb8lr2y0bmytx,5542164749,144,83,,,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118843,632,4,2,79,4,4ku8o6uf87yd8iecdalipo6wd,1,32.2,69.2,5542164395,13,,5542164401,152,,5542180777,265,,5542164403,285,,5542164405,233,917,5542164399,56,Back,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118839,917,4,2,79,4,agh9ifb2mw3ivjusgedj7c3fe,0,67.8,30.8,5542164389,152,,5542164411,286,,5542164413,233,632,5542164387,56,Center,5542164385,13,,5542164391,265,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118849,633,1,2,79,7,4ku8o6uf87yd8iecdalipo6wd,1,32.2,66.8,5542164467,141,28.2,5542164463,56,Back,5542164465,140,32.1,5542164459,5,,5542164469,212,26.2,5542164461,152,,5542164471,213,4.71,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118855,634,1,2,79,8,4ku8o6uf87yd8iecdalipo6wd,1,33.2,26.5,5542164491,140,54.7,5542164497,213,5.78,5542164493,141,8.1,5542164489,56,Right,5542164495,212,25.8,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118861,635,1,2,79,12,4ku8o6uf87yd8iecdalipo6wd,1,58.9,9,5542164523,213,0.77,5542164519,141,34.1,5542164517,140,75.8,5542164515,56,Center,5542164521,212,24.6,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118865,636,50,2,79,14,4ku8o6uf87yd8iecdalipo6wd,1,81.8,34.4,5542164527,56,Center,5542164529,286,,5542164545,233,918,,,,,,,,,,,,,,,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118885,918,7,2,79,14,agh9ifb2mw3ivjusgedj7c3fe,1,18.2,65.6,5542164539,285,,5542164537,56,Back,5542164541,233,636,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118887,919,49,2,79,17,agh9ifb2mw3ivjusgedj7c3fe,1,12,89.6,,,,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118893,920,1,2,79,20,agh9ifb2mw3ivjusgedj7c3fe,1,6.4,88.9,5542164579,212,10.1,5542164577,141,83.3,5542164573,56,Back,5542164581,213,5.9,5542164575,140,15.3,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118895,637,83,2,79,22,4ku8o6uf87yd8iecdalipo6wd,0,89.4,15.1,5542164617,399,cd5napttmwk5o9gxw3cbb4ted,,,,,,,,,,,,,,,,,,,,,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781118897,921,1,2,79,22,agh9ifb2mw3ivjusgedj7c3fe,1,15.3,84.8,5542164605,140,27.7,5542164611,213,0.43,5542164603,56,Back,5542164609,212,14.3,5542164607,141,93.6,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118899,922,1,2,79,25,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,95,5542164623,141,96.2,5542164625,212,8.2,5542164619,56,Back,5542164627,213,0.1,5542164621,140,42.4,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118915,923,1,2,79,28,agh9ifb2mw3ivjusgedj7c3fe,1,39.7,94.4,5542164711,212,6.7,5542164709,141,85.1,5542164705,56,Back,5542164707,140,37.7,5542164713,213,4.39,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118923,924,1,2,79,30,agh9ifb2mw3ivjusgedj7c3fe,1,37.8,83.9,5542164771,141,28.5,5542164769,140,40.6,5542164777,1,,5542164765,155,,5542164775,213,4.79,5542164767,56,Back,5542164773,212,37.8,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118929,925,1,2,79,35,agh9ifb2mw3ivjusgedj7c3fe,1,52.9,19.4,5542164793,56,Right,5542164795,140,54.7,5542164801,213,4.95,5542164797,141,7.7,5542164799,212,8.2,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118931,926,1,2,79,39,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,11.4,5542164805,56,Back,5542164807,140,46.3,5542164813,213,2.31,5542164811,212,12.7,5542164809,141,25.2,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118937,927,1,2,79,40,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,25.2,5542164839,140,53.1,5542164843,212,7.2,5542164837,56,Center,5542164845,213,6.2,5542164841,141,24.3,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118947,928,1,2,79,41,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,24.3,5542164937,213,2.54,5542164933,141,33,5542164935,212,10.4,5542164929,56,Back,5542164931,140,44.9,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118949,929,1,2,79,45,agh9ifb2mw3ivjusgedj7c3fe,1,52,33.9,5542164949,140,56.4,5542164947,56,Center,5542164951,141,24.9,5542164953,212,7.7,5542164955,213,5.36,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118953,930,1,2,79,47,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,24.6,5542164979,212,8.9,5542164977,141,12.9,5542164975,140,60.6,5542164973,56,Right,5542164981,213,5.18,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118957,931,1,2,79,49,agh9ifb2mw3ivjusgedj7c3fe,1,60.6,12.9,5542165007,141,25.9,5542165009,212,10.2,5542165005,140,55.8,5542165011,213,2.09,5542165003,56,Center,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118965,932,1,2,79,52,agh9ifb2mw3ivjusgedj7c3fe,1,54.7,31.6,5542165065,56,Center,5542165071,212,23.4,5542165073,213,1.68,5542165067,140,52.2,5542165069,141,65.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118969,933,1,2,79,58,agh9ifb2mw3ivjusgedj7c3fe,1,58.2,70.6,5542165093,141,77.9,5542165089,56,Center,5542165095,212,6.6,5542165097,213,0.84,5542165091,140,62.4,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118973,934,1,2,79,59,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,75.3,5542165113,56,Center,5542165121,213,4.93,5542165115,140,63,5542165117,141,63,5542165119,212,8.6,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118975,935,1,2,80,2,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,56.3,5542165133,213,4.73,5542165129,141,24,5542165127,140,63.5,5542165125,56,Center,5542165131,212,22,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118981,936,1,2,80,4,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,25.5,5542165161,213,2,5542165157,141,38.9,5542165159,212,10,5542165155,140,57.6,5542165153,56,Center,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118993,937,1,2,80,6,agh9ifb2mw3ivjusgedj7c3fe,1,57.6,38.9,5542165205,212,8.6,5542165203,141,47.3,5542165207,213,2.41,5542165199,56,Center,5542165201,140,51.5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118997,938,1,2,80,7,agh9ifb2mw3ivjusgedj7c3fe,1,51.5,47.3,5542165237,212,21.6,5542165235,141,78.1,5542165233,140,56.6,5542165231,56,Center,5542165239,213,1.32,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781118999,939,1,2,80,9,agh9ifb2mw3ivjusgedj7c3fe,1,54.5,75.6,5542165247,141,67.3,5542165249,212,7.5,5542165251,213,5.43,5542165243,56,Center,5542165245,140,59.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119009,940,1,2,80,10,agh9ifb2mw3ivjusgedj7c3fe,1,59.3,68.7,5542165303,140,66.5,5542165305,141,95.6,5542165307,212,19.8,5542165309,213,1.18,5542165301,56,Left,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119015,941,1,2,80,14,agh9ifb2mw3ivjusgedj7c3fe,1,68.5,95.3,5542165343,212,11.3,5542165339,140,57.9,5542165337,56,Left,5542165345,213,3.32,5542165341,141,92.4,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119017,942,1,2,80,15,agh9ifb2mw3ivjusgedj7c3fe,1,56.8,92,5542165367,140,43,5542165369,141,85.9,5542165373,213,3.42,5542165371,212,15.1,5542165365,56,Back,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119023,943,1,2,80,21,agh9ifb2mw3ivjusgedj7c3fe,1,43.6,84.5,5542165387,140,59.9,5542165385,56,Left,5542165391,212,17.1,5542165393,213,6.24,5542165389,141,83.3,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119027,944,1,2,80,22,agh9ifb2mw3ivjusgedj7c3fe,1,59.9,83.3,5542165429,213,2.96,5542165427,212,17,5542165421,56,Back,5542165423,140,44,5542165425,141,87.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119029,945,1,2,80,26,agh9ifb2mw3ivjusgedj7c3fe,1,45.4,87.7,5542165437,141,74.1,5542165435,140,48.4,5542165433,56,Back,5542165439,212,9.8,5542165441,213,5.04,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119031,946,1,2,80,27,agh9ifb2mw3ivjusgedj7c3fe,1,48.4,73.9,5542165453,213,2.34,5542165445,56,Back,5542165447,140,42.4,5542165449,141,83.5,5542165451,212,9.1,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119035,947,1,2,80,28,agh9ifb2mw3ivjusgedj7c3fe,1,42.2,83.2,5542165487,212,26.4,5542165483,140,35.7,5542165485,141,45.7,5542165489,213,4.45,5542165481,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119039,948,1,2,80,32,agh9ifb2mw3ivjusgedj7c3fe,1,37.5,37,5542165517,213,6.08,5542165515,212,13.1,5542165513,141,33.1,5542165511,140,49.7,5542165509,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119041,949,1,2,80,34,agh9ifb2mw3ivjusgedj7c3fe,1,44,30.6,5542165529,212,11.3,5542165527,141,20.7,5542165525,140,35.3,5542165523,56,Back,5542165531,213,3.78,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119045,950,1,2,80,36,agh9ifb2mw3ivjusgedj7c3fe,1,35.8,26.7,5542165551,141,43.7,5542165547,56,Back,5542165549,140,39.9,5542165555,213,1.21,5542165553,212,12.3,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119059,951,1,2,80,38,agh9ifb2mw3ivjusgedj7c3fe,1,38,38.6,5542165643,1,,5542165637,141,8.6,5542165635,140,66,5542165633,56,Right,5542165639,212,35.8,5542165641,213,5.68,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119061,952,1,2,80,45,agh9ifb2mw3ivjusgedj7c3fe,1,72.4,28.3,5542165649,140,73.8,5542165647,56,Center,5542165651,141,37.9,5542165653,212,6.7,5542165655,213,1.35,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119063,953,1,2,80,46,agh9ifb2mw3ivjusgedj7c3fe,0,73.1,36.6,5542165669,213,0.36,5542165667,212,1.9,5542165661,56,Center,5542165663,140,74.8,5542165665,141,37.6,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119069,954,1,2,80,48,agh9ifb2mw3ivjusgedj7c3fe,0,71.4,42.1,5542165729,213,1.03,5542165727,212,9.4,5542165721,56,Center,5542165723,140,76,5542165725,141,53.9,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119067,640,8,2,80,48,4ku8o6uf87yd8iecdalipo6wd,1,21.1,61.1,5542165719,56,Back,,,,,,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781119077,641,43,2,80,49,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5542166003,144,12,5542165759,140,22.9,5542165757,56,Back,5542165761,141,50.2,5542165763,212,2.6,5542165765,213,5.51,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781119071,955,43,2,80,51,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,5542166017,144,61,5542165731,56,Center,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119073,956,4,2,80,52,agh9ifb2mw3ivjusgedj7c3fe,1,80.6,52.8,5542165741,286,,5542165739,265,,5542165779,233,642,5542165733,13,,5542165735,56,Center,5542165737,152,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119079,642,4,2,80,52,4ku8o6uf87yd8iecdalipo6wd,0,19.4,47.2,5542166099,55,643,5542165769,56,Back,5542165771,152,,5542165773,265,,5542165767,13,,5542165775,285,,5542165785,233,956,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781119129,643,17,2,81,14,4ku8o6uf87yd8iecdalipo6wd,1,0,0,5542168603,184,,5542166093,55,642,5542166087,31,,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781119231,958,1,2,82,13,agh9ifb2mw3ivjusgedj7c3fe,1,77.6,49.7,5542166645,141,58.4,5542166643,140,87.9,5542166637,5,,5542166647,212,12.3,5542166639,152,,5542166641,56,Center,5542166649,213,0.5,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119233,959,1,2,82,13,agh9ifb2mw3ivjusgedj7c3fe,1,87.9,58.4,5542166667,212,8,5542166665,141,53.1,5542166801,154,,5542166663,140,81.1,5542166799,210,15,5542166661,56,Center,5542166669,213,3.61,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781119239,960,15,2,82,15,agh9ifb2mw3ivjusgedj7c3fe,1,80.8,52.5,5542166695,18,,5542166815,133,,5542166829,147,52,5542166833,233,644,5542166747,72,,5542166811,29,,5542166823,103,11.4,5542166827,146,97.8,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,5542166745,24,,5542166817,55,5542166697,56,Center,5542166813,154,5542166821,102,47.8,5542166825,328,,959,,5542166809,80,,,,,,,,,,,,,,,,,,,Barcelona
2781119235,644,10,2,82,15,4ku8o6uf87yd8iecdalipo6wd,1,1.9,50.2,5542166677,182,,5542166679,56,Back,5542166741,176,,5542166743,179,,5542166853,233,960,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
