id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,,teamName
2772994843,928,1,2,71,45,agh9ifb2mw3ivjusgedj7c3fe,0,60.7,12.5,5497873041,213,0.65,5497873029,56,Center,5497873067,4,,5497873033,141,31.9,5497873031,140,77.3,5497873037,212,21.9,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994845,467,12,2,71,47,ba5e91hjacvma2sjvixn00pjo,1,19.5,66.3,5497873077,213,0.94,5497873075,212,9.6,5497873071,140,24.9,5497873073,141,77.7,5497873069,56,Back,,,,,,,,,,2u8bekuidiwqz1gvb4vd3uhg,César Tárrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772994847,468,49,2,71,50,ba5e91hjacvma2sjvixn00pjo,1,25.4,77.9,,,,,,,,,,,,,,,,,,,,,,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772994849,469,1,2,71,50,ba5e91hjacvma2sjvixn00pjo,1,25.4,77.9,5497873087,213,4.71,5497873085,212,11.2,5497873081,140,25.4,5497873083,141,61.4,5497873079,56,Back,,,,,,,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772994859,470,1,2,71,52,ba5e91hjacvma2sjvixn00pjo,1,24.4,58.1,5497873183,1,,5497873177,141,7.3,5497873181,213,4.75,5497873171,155,,5497873175,140,25.6,5497873173,56,Back,5497873179,212,34.6,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772994853,929,83,2,71,56,agh9ifb2mw3ivjusgedj7c3fe,0,68.1,90.6,5497873231,399,70ursnnskhuf7zkltyrudquax,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994865,471,2,2,71,58,ba5e91hjacvma2sjvixn00pjo,1,30.2,7.4,5497873603,7,4j3u6v01emo9nsel7uw00qsfe,5497873605,56,Right,5497873219,140,52.1,5497873673,8,,5497873221,141,18,,,,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772994887,931,55,2,71,58,agh9ifb2mw3ivjusgedj7c3fe,1,48.6,59.9,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994879,472,43,2,72,3,ba5e91hjacvma2sjvixn00pjo,1,0,0,5497873307,141,55.8,5497873305,140,94.3,5497873311,213,1.67,5497873309,212,13.9,5497873303,56,Center,5497873517,144,1,,,,,,,4j3u6v01emo9nsel7uw00qsfe,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772994949,932,1,2,72,39,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,68.5,5497873649,213,4.89,5497873637,5,,5497873645,141,44,5497873641,56,Back,5497873643,140,37.6,5497873639,241,,5497873647,212,16.9,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994953,933,1,2,72,40,agh9ifb2mw3ivjusgedj7c3fe,1,37.6,44,5497873667,212,13.3,5497873665,141,50.9,5497873661,56,Back,5497873663,140,49.5,5497873669,213,0.36,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994955,934,1,2,72,41,agh9ifb2mw3ivjusgedj7c3fe,1,49.5,50.9,5497873679,141,41.6,5497873675,56,Back,5497873681,212,11.1,5497873683,213,3.75,5497873677,140,40.8,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994963,935,1,2,72,42,agh9ifb2mw3ivjusgedj7c3fe,1,40.8,41.6,5497873727,212,15.5,5497873723,140,46.1,5497873721,56,Back,5497873725,141,20.4,5497873729,213,5.08,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994967,936,1,2,72,47,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,22.4,5497873737,56,Back,5497873743,212,15.3,5497873739,140,47.1,5497873745,213,1.52,5497873741,141,44.9,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994971,937,1,2,72,49,agh9ifb2mw3ivjusgedj7c3fe,1,46.7,49,5497873759,56,Back,5497873767,213,2.13,5497873763,141,69.4,5497873765,212,16.4,5497873761,140,38.4,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994977,938,1,2,72,51,agh9ifb2mw3ivjusgedj7c3fe,1,38.7,69.9,5497873799,140,41.1,5497873803,212,12.4,5497873805,213,1.37,5497873797,56,Back,5497873801,141,87.7,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994987,939,1,2,72,52,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,89.4,5497873837,56,Back,5497873841,141,58.2,5497873845,213,3.96,5497873839,140,22.1,5497873843,212,29.2,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772994997,940,1,2,72,56,agh9ifb2mw3ivjusgedj7c3fe,1,22.7,55.5,5497873885,56,Back,5497873889,141,28.6,5497873887,140,28,5497873893,213,5.01,5497873891,212,19.1,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995003,941,1,2,73,2,agh9ifb2mw3ivjusgedj7c3fe,1,36.2,29.8,5497873927,141,10.3,5497873923,56,Back,5497873929,212,15.3,5497873925,140,43.4,5497873931,213,5.23,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995011,942,1,2,73,5,agh9ifb2mw3ivjusgedj7c3fe,1,43.8,10.3,5497873959,212,14.1,5497873957,141,29.4,5497873953,56,Back,5497873955,140,38.5,5497873961,213,1.98,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995013,943,1,2,73,8,agh9ifb2mw3ivjusgedj7c3fe,1,39,29.8,5497873985,213,5.65,5497873981,141,6.5,5497873983,212,26.7,5497873977,56,Right,5497873979,140,59.5,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995015,944,1,2,73,12,agh9ifb2mw3ivjusgedj7c3fe,1,61,8.5,5497873991,140,63.1,5497873995,212,2.7,5497873993,141,6.1,5497873989,56,Right,5497873997,213,5.65,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995017,945,1,2,73,14,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,6.1,5497874009,213,1.76,5497874005,141,11.9,5497874001,56,Right,5497874003,140,62.4,5497874007,212,4,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995027,946,1,2,73,14,agh9ifb2mw3ivjusgedj7c3fe,1,62.4,11.9,5497874067,56,Right,5497874073,212,7,5497874069,140,67.6,5497874075,213,5.61,5497874071,141,5.5,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995029,947,1,2,73,19,agh9ifb2mw3ivjusgedj7c3fe,1,72.6,6.5,5497874081,140,72,5497874085,212,4.1,5497874083,141,12.5,5497874087,213,1.72,5497874079,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995031,948,1,2,73,20,agh9ifb2mw3ivjusgedj7c3fe,0,71.6,14.1,5497874097,212,2,5497874091,56,Right,5497874095,141,11.1,5497874099,213,4.71,5497874093,140,71.6,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995037,473,61,2,73,23,ba5e91hjacvma2sjvixn00pjo,1,17.3,85.7,5497874107,56,Back,,,,,,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995045,949,1,2,73,24,agh9ifb2mw3ivjusgedj7c3fe,1,86,6.1,5497874187,212,11.3,5497874185,141,9.7,5497874181,56,Right,5497874183,140,75.5,5497874189,213,2.92,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995049,950,1,2,73,27,agh9ifb2mw3ivjusgedj7c3fe,1,74.9,15.3,5497874209,213,2.62,5497874207,212,11,5497874203,140,65.8,5497874205,141,23.3,5497874201,56,Center,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995055,951,1,2,73,30,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,24,5497874243,213,0.89,5497874239,141,36.4,5497874241,212,10.8,5497874237,140,71.6,5497874235,56,Center,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995059,952,1,2,73,32,agh9ifb2mw3ivjusgedj7c3fe,1,71.6,36,5497874269,213,5.79,5497874263,140,76.2,5497874265,141,32.2,5497874261,56,Center,5497874267,212,5.5,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995063,953,1,2,73,33,agh9ifb2mw3ivjusgedj7c3fe,1,76.2,32.2,5497874285,141,29.2,5497874281,56,Center,5497874283,140,69.6,5497874289,213,3.43,5497874287,212,7.2,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995067,954,1,2,73,34,agh9ifb2mw3ivjusgedj7c3fe,1,69.6,29.2,5497874317,212,7,5497874315,141,33.3,5497874311,56,Center,5497874313,140,75.7,5497874319,213,0.41,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995069,955,1,2,73,36,agh9ifb2mw3ivjusgedj7c3fe,1,75.7,33.3,5497874333,140,82.6,5497874335,141,31.3,5497874331,56,Center,5497876503,168,,5497874337,212,7.4,5497874339,213,6.1,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995073,956,1,2,73,37,agh9ifb2mw3ivjusgedj7c3fe,0,84.6,31.2,5497874349,140,89.3,5497874351,141,37.9,5497874355,213,0.75,5497874353,212,6.7,5497874347,56,Center,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995079,474,12,2,73,40,ba5e91hjacvma2sjvixn00pjo,1,13.2,56.4,5497891417,141,63.8,5497874383,56,Back,5497891421,213,1.78,5497891415,140,12.2,5497891419,212,5.1,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772998093,600,1,2,73,41,ba5e91hjacvma2sjvixn00pjo,1,13.9,52.2,5497891637,140,20.8,5497891635,56,Back,5497891641,212,8.7,5497891643,213,5.7,5497891639,141,45.2,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995083,475,43,2,73,42,ba5e91hjacvma2sjvixn00pjo,1,0,0,5497891497,144,61,5497874401,56,Back,,,,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995089,476,49,2,73,43,ba5e91hjacvma2sjvixn00pjo,1,25.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,4j3u6v01emo9nsel7uw00qsfe,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995095,477,1,2,73,44,ba5e91hjacvma2sjvixn00pjo,0,25.5,33.4,5497874449,140,56.4,5497874457,1,,5497874455,213,5.86,5497874451,141,12.1,5497874453,212,35.5,5497874447,56,Right,,,,,,,4j3u6v01emo9nsel7uw00qsfe,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995087,957,49,2,73,44,agh9ifb2mw3ivjusgedj7c3fe,1,47.7,92,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995105,958,1,2,73,45,agh9ifb2mw3ivjusgedj7c3fe,1,47.7,92,5497874517,213,3.78,5497874509,56,Back,5497874513,141,63,5497874511,140,22.5,5497874515,212,33,5497874519,1,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995117,959,1,2,73,49,agh9ifb2mw3ivjusgedj7c3fe,1,29.3,57.8,5497874585,56,Back,5497874589,140,34.9,5497874597,213,1.23,5497874593,141,82,5497874595,212,17.5,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995119,960,1,2,73,51,agh9ifb2mw3ivjusgedj7c3fe,1,35.1,81.4,5497874623,140,43.9,5497874621,56,Back,5497874625,141,65.2,5497874627,212,14.4,5497874629,213,5.41,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995121,961,1,2,73,55,agh9ifb2mw3ivjusgedj7c3fe,1,44.7,63.9,5497874639,140,45.3,5497874643,212,20.2,5497874645,213,4.74,5497874641,141,34.2,5497874637,56,Back,,,,,,,,,,3hht0os2uzu234yq550i3fbe2,Marc Casado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995127,962,1,2,73,59,agh9ifb2mw3ivjusgedj7c3fe,1,48.7,39.2,5497874669,141,19.4,5497874673,213,5.26,5497874671,212,15.8,5497874665,56,Right,5497874667,140,56.5,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995129,963,1,2,74,1,agh9ifb2mw3ivjusgedj7c3fe,1,57.8,18.8,5497874681,140,67,5497874685,212,13.9,5497874683,141,4.1,5497874687,213,5.48,5497874679,56,Right,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995137,964,1,2,74,2,agh9ifb2mw3ivjusgedj7c3fe,1,67,4.1,5497874729,141,11,5497874733,213,2.78,5497874731,212,13.2,5497874741,156,,5497874725,56,Right,5497874727,140,55.3,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995153,965,1,2,74,6,agh9ifb2mw3ivjusgedj7c3fe,1,56.6,12.9,5497874831,212,31.1,5497874825,56,Back,5497874829,141,55.8,5497874833,213,1.93,5497874827,140,46.2,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995163,966,1,2,74,13,agh9ifb2mw3ivjusgedj7c3fe,1,59.3,62,5497874889,212,19.2,5497874893,213,1.03,5497874881,56,Left,5497874885,140,68.8,5497874887,141,86.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995175,967,1,2,74,15,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,88.4,5497874959,140,56.2,5497874957,56,Center,5497874961,141,75.6,5497874965,213,3.69,5497874963,212,16.6,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995179,968,1,2,74,19,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,88,5497874975,140,64.3,5497874979,212,6,5497874973,56,Left,5497874977,141,95.4,5497874981,213,1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995195,969,1,2,74,20,agh9ifb2mw3ivjusgedj7c3fe,1,64.3,95.4,5497875077,140,39.2,5497875083,213,3.81,5497875081,212,33.7,5497875085,1,,5497875075,56,Back,5497875079,141,64.6,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995203,970,1,2,74,24,agh9ifb2mw3ivjusgedj7c3fe,1,40.4,64.3,5497875129,213,0.85,5497875127,212,6.7,5497875123,140,44.6,5497875121,56,Back,5497875125,141,71.7,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995207,971,1,2,74,25,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,71.7,5497875155,212,16.9,5497875151,140,46.5,5497875153,141,47,5497875157,213,4.83,5497875149,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995221,972,1,2,74,28,agh9ifb2mw3ivjusgedj7c3fe,1,53.9,44.6,5497875233,140,62.7,5497875235,141,16.8,5497875231,56,Right,5497875237,212,21,5497875239,213,5.17,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995225,973,1,2,74,32,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,16.7,5497875271,213,2.21,5497875265,140,57.2,5497875269,212,11.4,5497875263,56,Center,5497875267,141,30.1,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995245,974,1,2,74,34,agh9ifb2mw3ivjusgedj7c3fe,1,57.7,30.3,5497875367,212,11.6,5497875361,56,Center,5497875365,141,47.2,5497875363,140,56,5497875369,213,1.72,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995251,975,1,2,74,40,agh9ifb2mw3ivjusgedj7c3fe,1,62.6,31.3,5497875399,212,12.1,5497875397,141,15.3,5497875401,213,5.16,5497875393,56,Right,5497875395,140,67.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995259,976,1,2,74,43,agh9ifb2mw3ivjusgedj7c3fe,1,67.9,15.3,5497875433,213,5.38,5497875429,141,3.4,5497875431,212,10.3,5497875425,56,Right,5497875427,140,74,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995261,977,1,2,74,44,agh9ifb2mw3ivjusgedj7c3fe,1,73.9,4,5497875449,141,10.9,5497875445,56,Right,5497875451,212,11.1,5497875453,213,2.71,5497875447,140,64.3,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995265,978,1,2,74,46,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,10.9,5497875479,56,Center,5497875487,213,2.19,5497875485,212,13.5,5497875481,140,57.6,5497875483,141,27,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995273,979,1,2,74,49,agh9ifb2mw3ivjusgedj7c3fe,0,57.8,27.3,5497875509,56,Center,5497875513,141,34.2,5497875511,140,65.8,5497875515,212,9.6,5497875517,213,0.51,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995275,478,49,2,74,51,ba5e91hjacvma2sjvixn00pjo,1,32.2,55.4,,,,,,,,,,,,,,,,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995279,479,1,2,74,51,ba5e91hjacvma2sjvixn00pjo,1,32.2,55.4,5497875537,212,5.8,5497875533,140,27.1,5497875535,141,58.7,5497875531,56,Back,5497875539,213,2.74,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995287,480,3,2,74,52,ba5e91hjacvma2sjvixn00pjo,1,29.2,63.7,5497875563,56,Back,5497875569,233,980,5497875565,285,,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995281,980,45,2,74,52,agh9ifb2mw3ivjusgedj7c3fe,0,70.8,36.3,5497875543,56,Center,5497875545,286,,5497875575,233,480,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995297,481,1,2,74,54,ba5e91hjacvma2sjvixn00pjo,1,28.4,41.8,5497875647,56,Back,5497875653,212,12.8,5497875651,141,23,5497875649,140,27.6,5497875657,213,4.65,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995313,482,1,2,74,57,ba5e91hjacvma2sjvixn00pjo,0,27.1,18.2,5497875763,157,,5497875769,141,11.5,5497875773,213,6.21,5497875771,212,62.1,5497875765,56,Right,5497875775,1,,5497875767,140,86.1,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995317,981,12,2,75,2,agh9ifb2mw3ivjusgedj7c3fe,1,17.4,85.6,5497875793,213,2.03,5497875787,140,12.7,5497875795,15,,5497875791,212,11,5497875785,56,Back,5497875809,167,,5497875789,141,100,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995343,483,5,2,75,3,ba5e91hjacvma2sjvixn00pjo,1,87,-0.5,5497875917,347,,5497875923,233,982,5497875915,56,Right,,,,,,,,,,,,,,,,6o76owze8y78ue9sb49g8kyz8,Cristhian Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995321,982,5,2,75,3,agh9ifb2mw3ivjusgedj7c3fe,0,13,100.5,5497875927,233,483,5497875801,56,Back,5497875803,347,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Inigo Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772995365,484,1,2,75,13,ba5e91hjacvma2sjvixn00pjo,1,82.3,0,5497876065,56,Right,5497876071,212,9.4,5497876063,107,,5497876069,141,11.3,5497876073,213,1.98,5497876067,140,78.7,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772995367,485,3,2,75,20,ba5e91hjacvma2sjvixn00pjo,1,70.2,22.1,5497876077,56,Center,5497876081,233,983,5497876079,286,,,,,,,,,,,,,,,,,4j3u6v01emo9nsel7uw00qsfe,Diego López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
