id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value,teamName
2795154445,667,1,2,82,1,4ku8o6uf87yd8iecdalipo6wd,1,71.4,96.5,2025-04-02T21:15:54.650Z,2025-04-02T21:15:56Z,5619174573,140,62.2,5619174579,213,3.62,5619174575,141,89.1,5619174577,212,10.9,5619174571,56,Left,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154459,668,1,2,82,2,4ku8o6uf87yd8iecdalipo6wd,1,63.2,87.9,2025-04-02T21:15:56.074Z,2025-04-02T21:16:00Z,5619174683,56,Left,5619174689,212,5.7,5619174685,140,65.9,5619174691,213,5.23,5619174687,141,80.6,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154461,669,50,2,82,6,4ku8o6uf87yd8iecdalipo6wd,1,65.5,53,2025-04-02T21:15:59.952Z,2025-04-02T21:39:53Z,5619174695,56,Center,5619174697,286,,5619174731,233,760,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154467,760,7,2,82,6,agh9ifb2mw3ivjusgedj7c3fe,1,34.5,47,2025-04-02T21:15:59.953Z,2025-04-02T21:39:52Z,5619174705,285,,5619174703,56,Back,5619174727,233,669,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154469,761,49,2,82,8,agh9ifb2mw3ivjusgedj7c3fe,1,30.3,68.8,2025-04-02T21:16:01.491Z,2025-04-02T21:16:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154497,762,1,2,82,8,agh9ifb2mw3ivjusgedj7c3fe,1,30,68.8,2025-04-02T21:16:02.081Z,2025-04-02T21:16:19Z,5619174899,141,16.2,5619174893,155,,5619174903,213,5.49,5619175077,210,15,5619174897,140,63.5,5619175079,154,,5619174905,1,,5619174895,56,Right,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,5619174901,212,50.2,,,,1,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154501,763,15,2,82,18,agh9ifb2mw3ivjusgedj7c3fe,1,84.7,38.3,2025-04-02T21:16:11.201Z,2025-04-02T21:24:34Z,5619185667,231,48.4,5619174911,17,,5619185665,230,98.6,5619174975,23,,5619175117,146,87.1,5619175115,215,,5619175099,29,,5619175105,55,762,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,5619174913,56,Center,5619174977,72,,,5619175119,147,5619185663,82,5619175101,154,,5619175127,233,670,5619175111,102,5619175113,103,,40.2,50.9,5619185661,78,,19,,Barcelona
2795154503,670,10,2,82,18,4ku8o6uf87yd8iecdalipo6wd,1,12.9,59.8,2025-04-02T21:16:11.301Z,2025-04-02T21:24:06Z,5619185695,233,763,5619185373,94,,5619174927,56,Back,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154509,671,52,2,82,20,4ku8o6uf87yd8iecdalipo6wd,1,8,58.8,2025-04-02T21:16:13.434Z,2025-04-02T21:16:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154529,672,1,2,82,23,4ku8o6uf87yd8iecdalipo6wd,1,14.5,61.4,2025-04-02T21:16:16.683Z,2025-04-02T21:16:18Z,5619175035,56,Back,5619175043,213,0.43,5619175033,123,,5619175039,141,75.6,5619175057,189,,5619175041,212,23.3,5619175037,140,34.7,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154535,673,43,2,82,25,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2025-04-02T21:16:18.954Z,2025-04-02T21:16:28Z,5619175337,144,56,5619175073,56,Back,,,,,,,,,,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154551,674,1,2,82,29,4ku8o6uf87yd8iecdalipo6wd,1,42.5,73.5,2025-04-02T21:16:22.378Z,2025-04-02T21:37:29Z,5619175189,56,Back,5619175195,212,28.7,5619175191,140,44.2,5619175193,141,31.4,5619175197,213,4.77,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154555,675,1,2,82,31,4ku8o6uf87yd8iecdalipo6wd,0,44.3,31.4,2025-04-02T21:16:24.444Z,2025-04-02T21:16:25Z,5619175227,141,92.7,5619175231,213,0.97,5619175223,56,Left,5619175229,212,50.5,5619175221,196,,5619175219,155,,5619175225,140,71.4,5619175233,1,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154571,764,12,2,82,32,agh9ifb2mw3ivjusgedj7c3fe,1,32.4,12,2025-04-02T21:16:25.313Z,2025-04-02T21:16:34Z,5619175303,141,9.1,5619175305,212,24.1,5619175299,56,Right,5619175319,15,,5619175307,213,6.2,5619175301,140,55.3,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154589,676,1,2,82,37,4ku8o6uf87yd8iecdalipo6wd,1,46.1,96.2,2025-04-02T21:16:30.362Z,2025-04-02T21:16:32Z,5619175401,212,11.7,5619175399,141,82.2,5619175397,140,52.5,5619175395,56,Left,5619175403,213,5.33,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154603,677,1,2,82,39,4ku8o6uf87yd8iecdalipo6wd,0,47.9,77.9,2025-04-02T21:16:32.794Z,2025-04-02T21:37:43Z,5619175489,1,,5619175483,141,42.5,5619175487,213,5.56,5619175479,56,Center,5619175485,212,36.2,5619175481,140,73.7,5619175477,155,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154607,678,43,2,82,41,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2025-04-02T21:16:34.313Z,2025-04-02T21:37:41Z,5619203181,144,1,5619175513,140,74.3,5619175519,213,5.53,5619175515,141,40.9,5619175511,56,Center,5619175517,212,1.3,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154599,765,61,2,82,41,agh9ifb2mw3ivjusgedj7c3fe,1,27.3,63,2025-04-02T21:16:34.695Z,2025-04-02T21:16:35Z,5619175461,56,Back,,,,,,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154615,679,1,2,82,44,4ku8o6uf87yd8iecdalipo6wd,1,69.5,34.6,2025-04-02T21:16:37.163Z,2025-04-02T21:37:44Z,5619175561,140,79.8,5619175565,212,20.9,5619175567,213,5.26,5619175563,141,8.3,5619175559,56,Right,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154627,680,1,2,82,47,4ku8o6uf87yd8iecdalipo6wd,0,80.4,16,2025-04-02T21:16:40.810Z,2025-04-02T21:16:43Z,5619175651,213,0.08,5619175647,141,18.2,5619175649,212,18.2,5619175645,140,97.7,5619175643,56,Right,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154625,766,49,2,82,50,agh9ifb2mw3ivjusgedj7c3fe,1,3.5,85.7,2025-04-02T21:16:43.441Z,2025-04-02T21:16:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154633,767,12,2,82,51,agh9ifb2mw3ivjusgedj7c3fe,1,3.3,89.4,2025-04-02T21:16:44.609Z,2025-04-02T21:16:47Z,5619175685,212,27.9,5619175679,56,Back,5619175681,140,28.6,5619175683,141,100,5619175709,167,,5619175687,213,0.31,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154659,681,5,2,82,52,4ku8o6uf87yd8iecdalipo6wd,1,74.7,-1.3,2025-04-02T21:16:45.744Z,2025-04-02T21:29:00Z,5619175837,347,,5619175847,233,768,5619175835,56,Right,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154635,768,5,2,82,52,agh9ifb2mw3ivjusgedj7c3fe,0,25.3,101.3,2025-04-02T21:16:45.744Z,2025-04-02T21:29:00Z,5619175693,347,,5619175851,233,681,5619175691,56,Back,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154669,682,1,2,82,59,4ku8o6uf87yd8iecdalipo6wd,1,80.8,0,2025-04-02T21:16:52.730Z,2025-04-02T21:16:54Z,5619175911,141,4.3,5619175915,213,2.78,5619175907,56,Right,5619175913,212,9.3,5619175909,140,72.5,5619175903,107,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154673,683,1,2,83,1,4ku8o6uf87yd8iecdalipo6wd,1,72.5,4.3,2025-04-02T21:16:54.298Z,2025-04-02T21:16:55Z,5619175935,56,Right,5619175943,213,6.04,5619175939,141,2,5619175941,212,6.6,5619175937,140,78.6,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154679,684,1,2,83,2,4ku8o6uf87yd8iecdalipo6wd,1,78.9,2,2025-04-02T21:16:55.499Z,2025-04-02T21:16:58Z,5619175983,141,2.8,5619175987,213,3.09,5619175979,56,Right,5619175985,212,11.5,5619175981,140,68,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154693,685,1,2,83,4,4ku8o6uf87yd8iecdalipo6wd,1,67.8,2.8,2025-04-02T21:16:57.690Z,2025-04-02T21:17:00Z,5619176079,141,25.6,5619176077,140,62.6,5619176081,212,16.4,5619176075,56,Center,5619176083,213,1.91,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154711,686,1,2,83,7,4ku8o6uf87yd8iecdalipo6wd,1,60.5,30.1,2025-04-02T21:17:00.330Z,2025-04-02T21:17:04Z,5619176211,213,1.92,5619176207,141,50.6,5619176203,56,Center,5619176209,212,14.9,5619176205,140,55.6,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154721,687,1,2,83,10,4ku8o6uf87yd8iecdalipo6wd,1,56,56.4,2025-04-02T21:17:03.881Z,2025-04-02T21:17:07Z,5619176271,212,33.2,5619176265,56,Back,5619176275,1,,5619176267,140,25.8,5619176269,141,42.1,5619176273,213,3.44,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154743,688,1,2,83,13,4ku8o6uf87yd8iecdalipo6wd,1,26,38.6,2025-04-02T21:17:07.098Z,2025-04-02T21:17:13Z,5619176409,140,37.2,5619176413,212,18.7,5619176415,213,5.39,5619176407,56,Back,5619176411,141,17.2,,,,,,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154753,689,1,2,83,19,4ku8o6uf87yd8iecdalipo6wd,0,44.6,19.7,2025-04-02T21:17:13.115Z,2025-04-02T21:17:15Z,5619176473,213,0.94,5619176469,141,84.3,5619176463,157,,5619176467,140,74.9,5619176475,1,,5619176465,56,Left,5619176471,212,54.2,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154761,769,1,2,83,21,agh9ifb2mw3ivjusgedj7c3fe,1,25.4,14,2025-04-02T21:17:15.009Z,2025-04-02T21:17:16Z,5619176505,212,9.8,5619176501,141,25.9,5619176491,3,,5619176493,56,Back,5619176497,140,30.6,5619176507,213,0.98,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154765,770,1,2,83,23,agh9ifb2mw3ivjusgedj7c3fe,1,31.1,26.1,2025-04-02T21:17:16.610Z,2025-04-02T21:17:18Z,5619176535,212,11.9,5619176529,56,Back,5619176531,140,36.4,5619176527,155,,5619176533,141,10.6,5619176537,213,5.2,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154769,771,1,2,83,24,agh9ifb2mw3ivjusgedj7c3fe,1,36.3,10.6,2025-04-02T21:17:18.048Z,2025-04-02T21:17:19Z,5619176563,56,Back,5619176569,212,8.9,5619176567,141,22.5,5619176565,140,39.8,5619176571,213,1.14,5619176561,3,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154771,772,49,2,83,26,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,22.5,2025-04-02T21:17:19.457Z,2025-04-02T21:17:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154777,690,83,2,83,28,4ku8o6uf87yd8iecdalipo6wd,0,61.9,68.9,2025-04-02T21:17:21.498Z,2025-04-02T21:17:25Z,5619176745,399,4ftlhtels58lyzfluwofzwxuy,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154801,773,1,2,83,29,agh9ifb2mw3ivjusgedj7c3fe,1,35.4,20.9,2025-04-02T21:17:22.385Z,2025-04-02T21:17:25Z,5619176729,56,Back,5619176735,212,12.7,5619176731,140,25.9,5619176733,141,9.4,5619176737,213,3.81,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154785,691,83,2,83,29,4ku8o6uf87yd8iecdalipo6wd,0,67.7,77.6,2025-04-02T21:17:23.065Z,2025-04-02T21:17:30Z,5619176853,399,cscn06kwqfzo09h0dc5ybt1pl,,,,,,,,,,,,,,,,,,,,,,6akzpi6rd6qq0ke07ojnhpoet,A. Sørloth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154809,774,1,2,83,32,agh9ifb2mw3ivjusgedj7c3fe,1,27.3,14,2025-04-02T21:17:25.248Z,2025-04-02T21:17:27Z,5619176771,141,44.9,5619176767,56,Back,5619176773,212,26.4,5619176775,213,0.92,5619176769,140,42.6,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154823,775,1,2,83,33,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,44.9,2025-04-02T21:17:26.784Z,2025-04-02T21:17:30Z,5619176891,213,5.04,5619176887,141,28.3,5619176889,212,11.9,5619176885,140,46.3,5619176883,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154827,776,1,2,83,35,agh9ifb2mw3ivjusgedj7c3fe,1,46.3,28.3,2025-04-02T21:17:28.833Z,2025-04-02T21:17:30Z,5619176913,212,13.3,5619176915,213,0.44,5619176909,140,57.8,5619176907,56,Center,5619176911,141,36.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154833,777,1,2,83,36,agh9ifb2mw3ivjusgedj7c3fe,0,57.8,36.6,2025-04-02T21:17:29.681Z,2025-04-02T21:17:31Z,5619176935,141,39.2,5619176939,213,2.87,5619176933,140,51.8,5619176937,212,6.5,5619176931,56,Center,,,,,,,,,,afxjicw89683nlpms9yy5x51x,Robert Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154841,692,49,2,83,39,4ku8o6uf87yd8iecdalipo6wd,1,48.7,68.5,2025-04-02T21:17:32.187Z,2025-04-02T21:18:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154857,693,1,2,83,39,4ku8o6uf87yd8iecdalipo6wd,1,53.1,67.8,2025-04-02T21:17:32.394Z,2025-04-02T21:17:36Z,5619177047,213,5.66,5619177043,141,59.9,5619177039,56,Center,5619177041,140,60.2,5619177045,212,9.2,,,,,,,,,,3gsprcdyogabeb8lr2y0bmytx,C. Lenglet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154873,694,1,2,83,43,4ku8o6uf87yd8iecdalipo6wd,1,69.7,54.6,2025-04-02T21:17:36.266Z,2025-04-02T21:18:41Z,5619177133,141,76.7,5619177137,213,0.91,5619177135,212,19.1,5619177609,210,15,5619177129,56,Center,5619177131,140,80.9,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154879,695,15,2,83,46,4ku8o6uf87yd8iecdalipo6wd,1,86.1,74.8,2025-04-02T21:17:39.193Z,2025-04-02T21:38:21Z,5619177631,147,69.3,5619177163,56,Center,5619177503,82,,5619177629,146,89.1,5619178487,78,,5619177621,55,694,5619177617,29,,5619177613,23,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,5619177627,103,19,5619178489,215,,,5619177499,72,5619177635,231,5619177161,64,,5619177625,102,49.8,5619177641,233,5619177633,230,,,778,,,52.2,98.4,,Atletico Madrid
2795154871,778,10,2,83,46,agh9ifb2mw3ivjusgedj7c3fe,1,10.2,30.7,2025-04-02T21:17:39.293Z,2025-04-02T21:18:01Z,5619177125,94,,5619177669,233,695,5619177127,56,Back,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154905,696,1,2,83,51,4ku8o6uf87yd8iecdalipo6wd,1,70.7,94.7,2025-04-02T21:17:44.906Z,2025-04-02T21:17:48Z,5619177351,213,4.11,5619177347,141,66.8,5619177345,140,58.2,5619177349,212,23.1,5619177343,56,Center,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154921,697,1,2,83,55,4ku8o6uf87yd8iecdalipo6wd,1,67.4,58.7,2025-04-02T21:17:48.842Z,2025-04-02T21:17:52Z,5619177421,140,76,5619177425,212,32.1,5619177419,56,Right,5619177427,213,5,5619177423,141,13.4,5619177429,1,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154923,698,1,2,83,59,4ku8o6uf87yd8iecdalipo6wd,0,78.8,13.4,2025-04-02T21:17:52.379Z,2025-04-02T21:17:53Z,5619177443,212,16.5,5619177435,155,,5619177445,213,1.16,5619177437,56,Center,5619177439,140,85.1,5619177433,2,,5619177441,141,35.6,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795154927,779,61,2,84,0,agh9ifb2mw3ivjusgedj7c3fe,1,11.9,73.5,2025-04-02T21:17:54.064Z,2025-04-02T21:17:54Z,5619177459,56,Back,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795154935,780,52,2,84,2,agh9ifb2mw3ivjusgedj7c3fe,1,4.5,50.3,2025-04-02T21:17:55.424Z,2025-04-02T21:17:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155015,781,1,2,84,17,agh9ifb2mw3ivjusgedj7c3fe,1,11.5,59,2025-04-02T21:18:11.056Z,2025-04-02T21:18:16Z,5619177993,141,80,5619177997,213,1.15,5619177995,212,15.7,5619177989,56,Back,5619177991,140,17.6,5619177987,123,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155027,782,1,2,84,23,agh9ifb2mw3ivjusgedj7c3fe,1,27,91.5,2025-04-02T21:18:16.176Z,2025-04-02T21:18:17Z,5619178067,212,7.4,5619178059,140,33.2,5619178063,141,96.8,5619178071,213,0.51,5619178055,56,Back,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155045,783,1,2,84,24,agh9ifb2mw3ivjusgedj7c3fe,1,33.9,96.8,2025-04-02T21:18:17.617Z,2025-04-02T21:18:22Z,5619178123,56,Back,5619178129,212,7.7,5619178125,140,38,5619178131,213,5.31,5619178127,141,87.4,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155049,784,1,2,84,29,agh9ifb2mw3ivjusgedj7c3fe,1,53.3,94.2,2025-04-02T21:18:22.448Z,2025-04-02T21:18:23Z,5619178149,212,6.4,5619178143,56,Back,5619178145,140,48,5619178147,141,89.7,5619178151,213,3.64,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155057,785,1,2,84,30,agh9ifb2mw3ivjusgedj7c3fe,0,48,89.7,2025-04-02T21:18:23.648Z,2025-04-02T21:18:24Z,5619178199,212,14.7,5619178193,56,Back,5619178195,140,47.1,5619178201,213,4.65,5619178197,141,68.2,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155059,699,49,2,84,31,4ku8o6uf87yd8iecdalipo6wd,1,56.2,30.4,2025-04-02T21:18:24.955Z,2025-04-02T21:18:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795155065,700,1,2,84,32,4ku8o6uf87yd8iecdalipo6wd,0,56.2,30.4,2025-04-02T21:18:25.594Z,2025-04-02T21:18:27Z,5619178227,56,Right,5619178231,141,11.8,5619178233,212,17.5,5619178235,213,5.47,5619178229,140,67.7,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795155063,786,8,2,84,33,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,95.1,2025-04-02T21:18:27.008Z,2025-04-02T21:18:27Z,5619178225,56,Back,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155069,787,49,2,84,34,agh9ifb2mw3ivjusgedj7c3fe,1,38,94.2,2025-04-02T21:18:27.922Z,2025-04-02T21:18:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155089,788,1,2,84,36,agh9ifb2mw3ivjusgedj7c3fe,1,40.7,93.3,2025-04-02T21:18:29.889Z,2025-04-02T21:18:34Z,5619178355,56,Back,5619178365,1,,5619178361,212,38.6,5619178359,141,67.3,5619178363,213,3.62,5619178357,140,8,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155107,789,1,2,84,41,agh9ifb2mw3ivjusgedj7c3fe,1,8,67.2,2025-04-02T21:18:34.160Z,2025-04-02T21:18:40Z,5619178437,56,Back,5619178445,213,5.22,5619178439,140,25.7,5619178441,141,17.7,5619178443,212,38.4,5619178447,1,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795155121,790,1,2,84,46,agh9ifb2mw3ivjusgedj7c3fe,0,25.1,15.6,2025-04-02T21:18:40Z,2025-04-02T21:32:42Z,5619178515,141,8.6,5619178519,213,6,5619178513,140,40.6,5619178517,212,17,5619178511,56,Back,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
